FechaVenta,IdProducto,Producto,Cantidad,PrecioVenta,IdCliente,Cliente,IdTienda,Tienda
2024-07-18,3,Refrigerador Doble Puerta,5,3390.54,2,Globex Corporation,1,ElectroShop Online
2024-01-04,4,Microondas 20L,5,1465.05,4,Umbrella Corp,3,Outlet Norte
2024-05-13,4,Microondas 20L,3,862.4,7,Wayne Enterprises,2,Tienda Central
2024-03-29,3,Refrigerador Doble Puerta,5,3429.87,8,Dunder Mifflin,1,ElectroShop Online
2024-11-08,4,Microondas 20L,5,1478.94,7,Wayne Enterprises,2,Tienda Central
2024-07-30,3,Refrigerador Doble Puerta,1,750.72,6,Stark Industries,9,Tienda Online Plus
2024-06-09,8,Computadora Portátil 15,4,2533.86,2,Globex Corporation,3,Outlet Norte
2024-11-11,9,Tablet 10,5,1907.61,6,Stark Industries,4,ElectroShop Sur
2024-12-25,2,Lavadora 8kg,5,2426.7,10,Hooli,2,Tienda Central
2024-08-11,2,Lavadora 8kg,2,812.93,5,Weyland-Yutani,5,Tienda Premium
2024-09-20,10,Smartwatch,4,1253.84,3,Initech,4,ElectroShop Sur
2024-10-19,9,Tablet 10,2,775.22,1,ACME Corp,4,ElectroShop Sur
2024-11-24,8,Computadora Portátil 15,4,2716.73,8,Dunder Mifflin,3,Outlet Norte
2024-10-16,5,Aspiradora Sin Bolsa,4,973.46,9,Pied Piper,4,ElectroShop Sur
2024-01-19,3,Refrigerador Doble Puerta,1,728.88,5,Weyland-Yutani,8,ElectroShop Este
2024-08-16,9,Tablet 10,5,1812.84,4,Umbrella Corp,1,ElectroShop Online
2024-01-29,9,Tablet 10,4,1445.54,7,Wayne Enterprises,6,ElectroShop Oeste
2024-09-09,4,Microondas 20L,1,273.86,8,Dunder Mifflin,2,Tienda Central
2024-03-18,5,Aspiradora Sin Bolsa,4,1061.43,1,ACME Corp,1,ElectroShop Online
2024-08-10,10,Smartwatch,1,325.11,4,Umbrella Corp,1,ElectroShop Online
2024-12-10,4,Microondas 20L,5,1608.36,7,Wayne Enterprises,8,ElectroShop Este
2024-03-17,4,Microondas 20L,5,1439.83,3,Initech,6,ElectroShop Oeste
2024-11-28,10,Smartwatch,4,1132.85,10,Hooli,2,Tienda Central
2024-03-19,5,Aspiradora Sin Bolsa,4,1035.19,4,Umbrella Corp,5,Tienda Premium
2024-01-13,9,Tablet 10,3,1267.71,2,Globex Corporation,3,Outlet Norte
2024-08-31,1,Televisor LED 55,1,1099.56,5,Weyland-Yutani,6,ElectroShop Oeste
2024-10-19,6,Licuadora 600W,5,686.24,6,Stark Industries,7,Tienda Express
2024-08-04,7,Home Theater 5.1,3,567.6,2,Globex Corporation,7,Tienda Express
2024-08-29,6,Licuadora 600W,2,267.31,3,Initech,5,Tienda Premium
2024-04-11,3,Refrigerador Doble Puerta,5,4030.06,5,Weyland-Yutani,8,ElectroShop Este
2024-04-01,3,Refrigerador Doble Puerta,5,3584.74,5,Weyland-Yutani,6,ElectroShop Oeste
2024-03-19,9,Tablet 10,3,1106.48,3,Initech,7,Tienda Express
2024-11-26,8,Computadora Portátil 15,1,661.88,3,Initech,5,Tienda Premium
2024-07-07,8,Computadora Portátil 15,4,2419.52,8,Dunder Mifflin,5,Tienda Premium
2024-01-20,3,Refrigerador Doble Puerta,5,3496.22,3,Initech,1,ElectroShop Online
2024-12-16,6,Licuadora 600W,2,273.48,5,Weyland-Yutani,4,ElectroShop Sur
2024-01-19,2,Lavadora 8kg,5,2264.14,4,Umbrella Corp,10,ElectroShop California
2024-08-02,2,Lavadora 8kg,3,1373.72,4,Umbrella Corp,8,ElectroShop Este
2024-02-10,9,Tablet 10,4,1613.75,3,Initech,1,ElectroShop Online
2024-05-13,2,Lavadora 8kg,4,1754.53,9,Pied Piper,4,ElectroShop Sur
2024-04-04,5,Aspiradora Sin Bolsa,1,227.54,8,Dunder Mifflin,8,ElectroShop Este
2024-07-20,7,Home Theater 5.1,4,868.5,7,Wayne Enterprises,7,Tienda Express
2024-10-20,5,Aspiradora Sin Bolsa,1,228.94,4,Umbrella Corp,9,Tienda Online Plus
2024-05-01,5,Aspiradora Sin Bolsa,5,1333.77,3,Initech,8,ElectroShop Este
2024-03-28,6,Licuadora 600W,4,531.32,6,Stark Industries,3,Outlet Norte
2024-01-26,8,Computadora Portátil 15,4,2746.47,3,Initech,7,Tienda Express
2024-02-01,8,Computadora Portátil 15,5,3174.9,6,Stark Industries,10,ElectroShop California
2024-05-18,4,Microondas 20L,2,596.68,4,Umbrella Corp,8,ElectroShop Este
2024-11-10,9,Tablet 10,2,844.51,2,Globex Corporation,9,Tienda Online Plus
2024-10-08,7,Home Theater 5.1,4,722.58,1,ACME Corp,3,Outlet Norte
2024-05-17,10,Smartwatch,3,933.21,2,Globex Corporation,7,Tienda Express
2024-08-22,9,Tablet 10,3,1305.64,2,Globex Corporation,1,ElectroShop Online
2024-07-18,8,Computadora Portátil 15,3,1949.62,5,Weyland-Yutani,5,Tienda Premium
2024-03-15,8,Computadora Portátil 15,1,697.04,8,Dunder Mifflin,9,Tienda Online Plus
2024-10-30,6,Licuadora 600W,4,583.84,6,Stark Industries,9,Tienda Online Plus
2024-03-18,4,Microondas 20L,1,296.62,5,Weyland-Yutani,9,Tienda Online Plus
2024-06-17,3,Refrigerador Doble Puerta,4,2886.22,6,Stark Industries,8,ElectroShop Este
2024-02-25,3,Refrigerador Doble Puerta,3,2307.45,6,Stark Industries,3,Outlet Norte
2024-07-07,6,Licuadora 600W,2,285.54,7,Wayne Enterprises,10,ElectroShop California
2024-11-10,4,Microondas 20L,4,1107.32,4,Umbrella Corp,7,Tienda Express
2024-09-12,1,Televisor LED 55,2,2082.89,3,Initech,1,ElectroShop Online
2024-02-25,2,Lavadora 8kg,3,1237.79,7,Wayne Enterprises,6,ElectroShop Oeste
2024-02-23,8,Computadora Portátil 15,3,1924.92,8,Dunder Mifflin,1,ElectroShop Online
2024-11-09,6,Licuadora 600W,3,423.04,8,Dunder Mifflin,10,ElectroShop California
2024-09-11,4,Microondas 20L,1,281.18,2,Globex Corporation,5,Tienda Premium
2024-09-08,10,Smartwatch,5,1589.12,3,Initech,2,Tienda Central
2024-07-04,8,Computadora Portátil 15,3,1769.74,3,Initech,2,Tienda Central
2024-03-17,3,Refrigerador Doble Puerta,4,2775.87,1,ACME Corp,2,Tienda Central
2024-02-03,9,Tablet 10,5,1827.53,2,Globex Corporation,2,Tienda Central
2024-04-20,6,Licuadora 600W,3,416.48,5,Weyland-Yutani,10,ElectroShop California
2024-08-23,7,Home Theater 5.1,1,219.7,10,Hooli,1,ElectroShop Online
2024-07-19,6,Licuadora 600W,4,535.88,1,ACME Corp,5,Tienda Premium
2024-10-16,9,Tablet 10,2,748.28,2,Globex Corporation,3,Outlet Norte
2024-07-19,9,Tablet 10,2,875.83,8,Dunder Mifflin,2,Tienda Central
2024-07-12,2,Lavadora 8kg,4,1847.17,10,Hooli,2,Tienda Central
2024-06-01,5,Aspiradora Sin Bolsa,4,914.21,2,Globex Corporation,2,Tienda Central
2024-03-05,8,Computadora Portátil 15,3,1905.27,7,Wayne Enterprises,10,ElectroShop California
2024-05-28,1,Televisor LED 55,5,5048.72,6,Stark Industries,4,ElectroShop Sur
2024-10-30,7,Home Theater 5.1,5,1010.39,4,Umbrella Corp,9,Tienda Online Plus
2024-02-03,4,Microondas 20L,4,1176.99,8,Dunder Mifflin,8,ElectroShop Este
2024-05-16,2,Lavadora 8kg,3,1376.45,3,Initech,2,Tienda Central
2024-08-09,10,Smartwatch,5,1545.15,10,Hooli,7,Tienda Express
2024-03-25,10,Smartwatch,2,598.94,6,Stark Industries,3,Outlet Norte
2024-12-13,10,Smartwatch,2,622.97,5,Weyland-Yutani,9,Tienda Online Plus
2024-10-25,10,Smartwatch,3,920.46,1,ACME Corp,7,Tienda Express
2024-12-16,1,Televisor LED 55,5,4551.38,9,Pied Piper,9,Tienda Online Plus
2024-04-13,4,Microondas 20L,1,324.75,6,Stark Industries,3,Outlet Norte
2024-07-18,7,Home Theater 5.1,1,213.94,10,Hooli,5,Tienda Premium
2024-02-13,4,Microondas 20L,4,1299.56,10,Hooli,7,Tienda Express
2024-08-23,7,Home Theater 5.1,4,860.35,3,Initech,4,ElectroShop Sur
2024-08-14,9,Tablet 10,1,387.25,6,Stark Industries,3,Outlet Norte
2024-08-28,7,Home Theater 5.1,1,204.04,8,Dunder Mifflin,6,ElectroShop Oeste
2024-05-10,8,Computadora Portátil 15,4,2438.98,4,Umbrella Corp,3,Outlet Norte
2024-07-25,2,Lavadora 8kg,1,439.79,8,Dunder Mifflin,1,ElectroShop Online
2024-10-17,7,Home Theater 5.1,3,656.35,4,Umbrella Corp,8,ElectroShop Este
2024-01-16,5,Aspiradora Sin Bolsa,3,782.21,3,Initech,1,ElectroShop Online
2024-12-26,7,Home Theater 5.1,5,962.29,10,Hooli,2,Tienda Central
2024-10-29,2,Lavadora 8kg,1,449.84,8,Dunder Mifflin,10,ElectroShop California
2024-01-27,5,Aspiradora Sin Bolsa,5,1310.53,3,Initech,7,Tienda Express
2024-08-07,9,Tablet 10,3,1144.48,5,Weyland-Yutani,8,ElectroShop Este
2024-12-19,10,Smartwatch,4,1155.34,6,Stark Industries,8,ElectroShop Este
2024-04-28,2,Lavadora 8kg,2,904.54,5,Weyland-Yutani,8,ElectroShop Este
2024-09-09,7,Home Theater 5.1,4,736.05,9,Pied Piper,3,Outlet Norte
2024-09-21,6,Licuadora 600W,3,422.3,6,Stark Industries,2,Tienda Central
2024-07-24,1,Televisor LED 55,5,4812.58,1,ACME Corp,3,Outlet Norte
2024-12-28,7,Home Theater 5.1,4,829.06,6,Stark Industries,6,ElectroShop Oeste
2024-08-02,5,Aspiradora Sin Bolsa,4,1073.39,1,ACME Corp,1,ElectroShop Online
2024-11-30,4,Microondas 20L,4,1228.23,7,Wayne Enterprises,4,ElectroShop Sur
2024-05-22,4,Microondas 20L,2,583.23,4,Umbrella Corp,7,Tienda Express
2024-06-30,8,Computadora Portátil 15,5,3279.47,9,Pied Piper,9,Tienda Online Plus
2024-03-18,10,Smartwatch,5,1625.53,10,Hooli,3,Outlet Norte
2024-09-23,4,Microondas 20L,2,622.24,3,Initech,6,ElectroShop Oeste
2024-08-01,2,Lavadora 8kg,5,2371.19,4,Umbrella Corp,7,Tienda Express
2024-03-07,7,Home Theater 5.1,3,581.21,8,Dunder Mifflin,3,Outlet Norte
2024-10-19,10,Smartwatch,3,910.0,3,Initech,6,ElectroShop Oeste
2024-02-12,8,Computadora Portátil 15,1,680.87,3,Initech,3,Outlet Norte
2024-05-15,2,Lavadora 8kg,1,491.65,10,Hooli,7,Tienda Express
2024-09-07,6,Licuadora 600W,2,258.14,4,Umbrella Corp,1,ElectroShop Online
2024-04-01,10,Smartwatch,5,1538.62,9,Pied Piper,1,ElectroShop Online
2024-09-18,6,Licuadora 600W,2,283.43,4,Umbrella Corp,8,ElectroShop Este
2024-12-04,5,Aspiradora Sin Bolsa,2,547.53,9,Pied Piper,10,ElectroShop California
2024-10-19,1,Televisor LED 55,1,999.67,6,Stark Industries,7,Tienda Express
2024-08-11,9,Tablet 10,4,1571.43,6,Stark Industries,4,ElectroShop Sur
2024-02-22,5,Aspiradora Sin Bolsa,1,251.78,3,Initech,9,Tienda Online Plus
2024-06-01,4,Microondas 20L,2,611.4,7,Wayne Enterprises,4,ElectroShop Sur
2024-03-23,10,Smartwatch,3,906.3,8,Dunder Mifflin,1,ElectroShop Online
2024-03-22,8,Computadora Portátil 15,4,2744.19,4,Umbrella Corp,8,ElectroShop Este
2024-01-15,5,Aspiradora Sin Bolsa,4,904.32,1,ACME Corp,5,Tienda Premium
2024-11-22,2,Lavadora 8kg,1,440.33,3,Initech,10,ElectroShop California
2024-05-05,7,Home Theater 5.1,4,784.29,8,Dunder Mifflin,10,ElectroShop California
2024-06-28,10,Smartwatch,4,1164.74,2,Globex Corporation,9,Tienda Online Plus
2024-01-29,5,Aspiradora Sin Bolsa,3,732.97,4,Umbrella Corp,3,Outlet Norte
2024-12-15,1,Televisor LED 55,4,3845.49,7,Wayne Enterprises,4,ElectroShop Sur
2024-03-08,4,Microondas 20L,5,1497.61,5,Weyland-Yutani,5,Tienda Premium
2024-08-15,9,Tablet 10,3,1310.41,9,Pied Piper,8,ElectroShop Este
2024-04-16,1,Televisor LED 55,5,5061.64,9,Pied Piper,6,ElectroShop Oeste
2024-04-24,8,Computadora Portátil 15,1,596.27,9,Pied Piper,6,ElectroShop Oeste
2024-11-16,7,Home Theater 5.1,3,643.11,8,Dunder Mifflin,9,Tienda Online Plus
2024-03-20,2,Lavadora 8kg,3,1224.94,1,ACME Corp,10,ElectroShop California
2024-07-19,1,Televisor LED 55,5,5287.47,6,Stark Industries,7,Tienda Express
2024-08-25,9,Tablet 10,2,875.65,3,Initech,1,ElectroShop Online
2024-08-28,2,Lavadora 8kg,3,1327.78,1,ACME Corp,3,Outlet Norte
2024-07-25,8,Computadora Portátil 15,2,1337.86,8,Dunder Mifflin,9,Tienda Online Plus
2024-01-17,5,Aspiradora Sin Bolsa,4,1038.35,9,Pied Piper,5,Tienda Premium
2024-09-23,4,Microondas 20L,1,288.86,8,Dunder Mifflin,6,ElectroShop Oeste
2024-02-23,7,Home Theater 5.1,3,600.01,10,Hooli,6,ElectroShop Oeste
2024-10-08,7,Home Theater 5.1,5,1089.91,5,Weyland-Yutani,10,ElectroShop California
2024-12-06,1,Televisor LED 55,4,3687.14,1,ACME Corp,7,Tienda Express
2024-02-07,9,Tablet 10,2,786.71,2,Globex Corporation,6,ElectroShop Oeste
2024-01-18,7,Home Theater 5.1,2,424.24,10,Hooli,4,ElectroShop Sur
2024-03-05,10,Smartwatch,5,1639.31,8,Dunder Mifflin,10,ElectroShop California
2024-09-30,8,Computadora Portátil 15,5,2991.6,2,Globex Corporation,7,Tienda Express
2024-05-13,7,Home Theater 5.1,2,433.06,8,Dunder Mifflin,7,Tienda Express
2024-10-03,3,Refrigerador Doble Puerta,4,2893.68,3,Initech,9,Tienda Online Plus
2024-12-24,4,Microondas 20L,5,1509.47,8,Dunder Mifflin,5,Tienda Premium
2024-09-04,9,Tablet 10,2,815.6,3,Initech,2,Tienda Central
2024-04-20,6,Licuadora 600W,1,144.12,10,Hooli,10,ElectroShop California
2024-11-06,10,Smartwatch,3,955.23,8,Dunder Mifflin,6,ElectroShop Oeste
2024-02-11,3,Refrigerador Doble Puerta,1,800.85,3,Initech,1,ElectroShop Online
2024-12-11,5,Aspiradora Sin Bolsa,4,1083.29,3,Initech,5,Tienda Premium
2024-09-14,6,Licuadora 600W,5,652.7,6,Stark Industries,3,Outlet Norte
2024-05-07,3,Refrigerador Doble Puerta,5,3597.2,8,Dunder Mifflin,5,Tienda Premium
2024-11-03,6,Licuadora 600W,5,750.55,2,Globex Corporation,10,ElectroShop California
2024-02-21,4,Microondas 20L,3,925.97,1,ACME Corp,6,ElectroShop Oeste
2024-09-22,9,Tablet 10,5,1964.27,3,Initech,9,Tienda Online Plus
2024-06-04,2,Lavadora 8kg,4,1651.94,6,Stark Industries,9,Tienda Online Plus
2024-03-18,3,Refrigerador Doble Puerta,2,1364.3,1,ACME Corp,10,ElectroShop California
2024-11-08,1,Televisor LED 55,2,1921.53,6,Stark Industries,9,Tienda Online Plus
2024-06-21,3,Refrigerador Doble Puerta,3,2148.95,9,Pied Piper,4,ElectroShop Sur
2024-04-19,2,Lavadora 8kg,1,444.38,3,Initech,3,Outlet Norte
2024-12-28,5,Aspiradora Sin Bolsa,3,749.01,2,Globex Corporation,1,ElectroShop Online
2024-10-09,3,Refrigerador Doble Puerta,5,3594.43,1,ACME Corp,2,Tienda Central
2024-06-27,1,Televisor LED 55,3,2995.42,3,Initech,4,ElectroShop Sur
2024-09-17,7,Home Theater 5.1,3,652.96,6,Stark Industries,4,ElectroShop Sur
2024-06-07,6,Licuadora 600W,2,293.06,5,Weyland-Yutani,5,Tienda Premium
2024-04-01,6,Licuadora 600W,3,429.92,6,Stark Industries,5,Tienda Premium
2024-12-08,7,Home Theater 5.1,1,183.12,1,ACME Corp,4,ElectroShop Sur
2024-03-27,6,Licuadora 600W,2,274.86,9,Pied Piper,2,Tienda Central
2024-02-13,9,Tablet 10,5,1940.04,8,Dunder Mifflin,10,ElectroShop California
2024-06-03,10,Smartwatch,4,1197.46,7,Wayne Enterprises,9,Tienda Online Plus
2024-10-23,7,Home Theater 5.1,2,419.58,3,Initech,6,ElectroShop Oeste
2024-02-12,8,Computadora Portátil 15,4,2512.66,10,Hooli,10,ElectroShop California
2024-08-29,9,Tablet 10,3,1245.54,7,Wayne Enterprises,8,ElectroShop Este
2024-12-25,6,Licuadora 600W,3,401.35,10,Hooli,2,Tienda Central
2024-04-11,2,Lavadora 8kg,3,1482.53,6,Stark Industries,1,ElectroShop Online
2024-01-22,3,Refrigerador Doble Puerta,2,1586.05,3,Initech,5,Tienda Premium
2024-01-15,10,Smartwatch,4,1254.76,7,Wayne Enterprises,9,Tienda Online Plus
2024-08-24,6,Licuadora 600W,5,719.14,4,Umbrella Corp,10,ElectroShop California
2024-10-12,5,Aspiradora Sin Bolsa,3,775.3,3,Initech,1,ElectroShop Online
2024-11-22,4,Microondas 20L,1,271.36,5,Weyland-Yutani,7,Tienda Express
2024-03-31,1,Televisor LED 55,3,3134.51,8,Dunder Mifflin,10,ElectroShop California
2024-07-23,7,Home Theater 5.1,1,200.69,8,Dunder Mifflin,8,ElectroShop Este
2024-02-14,1,Televisor LED 55,4,4234.93,8,Dunder Mifflin,1,ElectroShop Online
2024-07-21,1,Televisor LED 55,1,1038.14,8,Dunder Mifflin,6,ElectroShop Oeste
2024-08-27,4,Microondas 20L,3,915.69,1,ACME Corp,10,ElectroShop California
2024-08-14,3,Refrigerador Doble Puerta,3,2306.51,8,Dunder Mifflin,8,ElectroShop Este
2024-12-17,4,Microondas 20L,4,1273.57,9,Pied Piper,6,ElectroShop Oeste
2024-04-29,7,Home Theater 5.1,2,421.7,8,Dunder Mifflin,4,ElectroShop Sur
2024-01-17,6,Licuadora 600W,5,654.14,5,Weyland-Yutani,9,Tienda Online Plus
2024-06-24,8,Computadora Portátil 15,4,2576.93,9,Pied Piper,7,Tienda Express
2024-12-19,3,Refrigerador Doble Puerta,4,2746.04,3,Initech,8,ElectroShop Este
2024-04-21,6,Licuadora 600W,3,461.15,8,Dunder Mifflin,1,ElectroShop Online
2024-07-24,8,Computadora Portátil 15,2,1412.95,2,Globex Corporation,9,Tienda Online Plus
2024-05-25,8,Computadora Portátil 15,5,3456.42,4,Umbrella Corp,10,ElectroShop California
2024-11-15,3,Refrigerador Doble Puerta,3,2178.64,8,Dunder Mifflin,10,ElectroShop California
2024-05-06,8,Computadora Portátil 15,2,1208.8,5,Weyland-Yutani,6,ElectroShop Oeste
2024-08-05,7,Home Theater 5.1,2,408.87,5,Weyland-Yutani,7,Tienda Express
2024-08-29,4,Microondas 20L,3,862.72,8,Dunder Mifflin,8,ElectroShop Este
2024-02-12,4,Microondas 20L,4,1184.63,9,Pied Piper,4,ElectroShop Sur
2024-10-18,9,Tablet 10,4,1470.58,10,Hooli,9,Tienda Online Plus
2024-02-16,2,Lavadora 8kg,4,1862.16,1,ACME Corp,9,Tienda Online Plus
2024-10-14,10,Smartwatch,3,906.98,5,Weyland-Yutani,9,Tienda Online Plus
2024-02-18,5,Aspiradora Sin Bolsa,1,271.47,5,Weyland-Yutani,2,Tienda Central
2024-08-27,9,Tablet 10,3,1201.75,10,Hooli,2,Tienda Central
2024-03-08,10,Smartwatch,2,554.16,1,ACME Corp,2,Tienda Central
2024-05-31,5,Aspiradora Sin Bolsa,4,911.04,1,ACME Corp,5,Tienda Premium
2024-04-16,4,Microondas 20L,3,967.33,4,Umbrella Corp,3,Outlet Norte
2024-11-06,7,Home Theater 5.1,4,862.66,6,Stark Industries,5,Tienda Premium
2024-12-11,5,Aspiradora Sin Bolsa,5,1244.92,1,ACME Corp,9,Tienda Online Plus
2024-09-08,7,Home Theater 5.1,2,436.4,7,Wayne Enterprises,3,Outlet Norte
2024-06-02,9,Tablet 10,1,421.92,3,Initech,5,Tienda Premium
2024-10-01,10,Smartwatch,2,614.73,10,Hooli,5,Tienda Premium
2024-06-03,7,Home Theater 5.1,5,947.3,8,Dunder Mifflin,3,Outlet Norte
2024-01-01,7,Home Theater 5.1,4,729.51,2,Globex Corporation,4,ElectroShop Sur
2024-06-01,10,Smartwatch,3,913.25,3,Initech,1,ElectroShop Online
2024-12-18,5,Aspiradora Sin Bolsa,4,998.11,2,Globex Corporation,8,ElectroShop Este
2024-04-02,8,Computadora Portátil 15,5,2973.15,7,Wayne Enterprises,4,ElectroShop Sur
2024-06-21,7,Home Theater 5.1,3,602.25,3,Initech,6,ElectroShop Oeste
2024-05-17,8,Computadora Portátil 15,3,1989.88,6,Stark Industries,5,Tienda Premium
2024-06-01,6,Licuadora 600W,5,724.14,2,Globex Corporation,8,ElectroShop Este
2024-03-06,2,Lavadora 8kg,3,1358.3,6,Stark Industries,4,ElectroShop Sur
2024-11-28,9,Tablet 10,5,1934.42,2,Globex Corporation,8,ElectroShop Este
2024-08-26,2,Lavadora 8kg,4,1703.34,9,Pied Piper,6,ElectroShop Oeste
2024-06-09,8,Computadora Portátil 15,5,3176.52,5,Weyland-Yutani,10,ElectroShop California
2024-08-10,10,Smartwatch,4,1150.22,9,Pied Piper,6,ElectroShop Oeste
2024-11-29,7,Home Theater 5.1,2,424.78,6,Stark Industries,8,ElectroShop Este
2024-05-16,6,Licuadora 600W,2,255.17,9,Pied Piper,8,ElectroShop Este
2024-04-21,3,Refrigerador Doble Puerta,4,2762.74,3,Initech,10,ElectroShop California
2024-05-23,10,Smartwatch,1,329.26,5,Weyland-Yutani,5,Tienda Premium
2024-12-03,3,Refrigerador Doble Puerta,3,2172.53,7,Wayne Enterprises,4,ElectroShop Sur
2024-06-25,2,Lavadora 8kg,5,2241.27,1,ACME Corp,3,Outlet Norte
2024-09-26,4,Microondas 20L,1,312.11,2,Globex Corporation,5,Tienda Premium
2024-05-06,2,Lavadora 8kg,4,1960.81,7,Wayne Enterprises,10,ElectroShop California
2024-11-14,8,Computadora Portátil 15,5,3574.76,6,Stark Industries,5,Tienda Premium
2024-05-12,8,Computadora Portátil 15,4,2447.73,4,Umbrella Corp,6,ElectroShop Oeste
2024-12-29,8,Computadora Portátil 15,3,1831.39,1,ACME Corp,4,ElectroShop Sur
2024-09-25,8,Computadora Portátil 15,4,2383.43,2,Globex Corporation,10,ElectroShop California
2024-10-19,10,Smartwatch,1,299.44,6,Stark Industries,2,Tienda Central
2024-11-18,6,Licuadora 600W,2,287.93,5,Weyland-Yutani,4,ElectroShop Sur
2024-12-05,9,Tablet 10,1,433.81,7,Wayne Enterprises,6,ElectroShop Oeste
2024-08-06,8,Computadora Portátil 15,3,1882.69,1,ACME Corp,10,ElectroShop California
2024-04-24,9,Tablet 10,2,768.11,5,Weyland-Yutani,9,Tienda Online Plus
2024-09-13,9,Tablet 10,5,1878.95,4,Umbrella Corp,9,Tienda Online Plus
2024-10-14,3,Refrigerador Doble Puerta,3,2061.59,4,Umbrella Corp,9,Tienda Online Plus
2024-03-07,10,Smartwatch,1,295.98,8,Dunder Mifflin,3,Outlet Norte
2024-05-29,9,Tablet 10,2,754.59,2,Globex Corporation,1,ElectroShop Online
2024-09-05,5,Aspiradora Sin Bolsa,5,1186.58,4,Umbrella Corp,7,Tienda Express
2024-04-30,4,Microondas 20L,3,971.47,10,Hooli,5,Tienda Premium
2024-06-21,5,Aspiradora Sin Bolsa,3,769.47,5,Weyland-Yutani,7,Tienda Express
2024-11-01,1,Televisor LED 55,4,3612.31,4,Umbrella Corp,1,ElectroShop Online
2024-02-29,7,Home Theater 5.1,3,584.14,2,Globex Corporation,10,ElectroShop California
2024-08-18,6,Licuadora 600W,4,556.58,2,Globex Corporation,6,ElectroShop Oeste
2024-06-21,3,Refrigerador Doble Puerta,2,1359.96,5,Weyland-Yutani,6,ElectroShop Oeste
2024-10-24,5,Aspiradora Sin Bolsa,4,996.14,5,Weyland-Yutani,8,ElectroShop Este
2024-10-02,2,Lavadora 8kg,5,2340.95,4,Umbrella Corp,1,ElectroShop Online
2024-03-08,4,Microondas 20L,3,968.03,8,Dunder Mifflin,1,ElectroShop Online
2024-12-16,10,Smartwatch,5,1400.7,10,Hooli,8,ElectroShop Este
2024-02-02,4,Microondas 20L,3,888.49,6,Stark Industries,8,ElectroShop Este
2024-07-12,5,Aspiradora Sin Bolsa,2,455.68,5,Weyland-Yutani,10,ElectroShop California
2024-09-19,7,Home Theater 5.1,5,1039.24,10,Hooli,8,ElectroShop Este
2024-10-06,9,Tablet 10,3,1255.21,10,Hooli,5,Tienda Premium
2024-08-29,6,Licuadora 600W,3,410.77,10,Hooli,7,Tienda Express
2024-08-24,5,Aspiradora Sin Bolsa,3,812.61,3,Initech,10,ElectroShop California
2024-01-22,9,Tablet 10,5,1891.27,3,Initech,9,Tienda Online Plus
2024-09-09,6,Licuadora 600W,4,567.19,4,Umbrella Corp,8,ElectroShop Este
2024-10-15,6,Licuadora 600W,5,764.48,1,ACME Corp,2,Tienda Central
2024-10-29,4,Microondas 20L,4,1280.81,5,Weyland-Yutani,2,Tienda Central
2024-04-30,8,Computadora Portátil 15,1,608.01,10,Hooli,10,ElectroShop California
2024-11-08,5,Aspiradora Sin Bolsa,2,472.07,9,Pied Piper,10,ElectroShop California
2024-02-24,8,Computadora Portátil 15,2,1284.39,8,Dunder Mifflin,1,ElectroShop Online
2024-12-10,1,Televisor LED 55,2,1926.28,5,Weyland-Yutani,6,ElectroShop Oeste
2024-01-17,10,Smartwatch,3,856.89,9,Pied Piper,4,ElectroShop Sur
2024-05-20,5,Aspiradora Sin Bolsa,3,818.1,8,Dunder Mifflin,9,Tienda Online Plus
2024-05-10,2,Lavadora 8kg,2,933.94,7,Wayne Enterprises,4,ElectroShop Sur
2024-03-23,3,Refrigerador Doble Puerta,2,1568.7,1,ACME Corp,1,ElectroShop Online
2024-11-16,8,Computadora Portátil 15,2,1275.08,2,Globex Corporation,9,Tienda Online Plus
2024-10-25,2,Lavadora 8kg,2,860.56,8,Dunder Mifflin,9,Tienda Online Plus
2024-04-17,1,Televisor LED 55,1,1041.62,1,ACME Corp,8,ElectroShop Este
2024-04-20,6,Licuadora 600W,2,258.65,4,Umbrella Corp,5,Tienda Premium
2024-01-01,7,Home Theater 5.1,4,751.0,2,Globex Corporation,5,Tienda Premium
2024-07-20,10,Smartwatch,2,640.02,7,Wayne Enterprises,6,ElectroShop Oeste
2024-06-18,9,Tablet 10,1,433.85,5,Weyland-Yutani,1,ElectroShop Online
2024-08-21,2,Lavadora 8kg,2,876.53,2,Globex Corporation,7,Tienda Express
2024-09-10,5,Aspiradora Sin Bolsa,1,250.43,1,ACME Corp,2,Tienda Central
2024-06-16,4,Microondas 20L,2,553.14,8,Dunder Mifflin,2,Tienda Central
2024-03-01,4,Microondas 20L,1,318.78,5,Weyland-Yutani,5,Tienda Premium
2024-08-02,5,Aspiradora Sin Bolsa,5,1217.92,7,Wayne Enterprises,5,Tienda Premium
2024-07-21,1,Televisor LED 55,4,3658.3,2,Globex Corporation,3,Outlet Norte
2024-02-29,1,Televisor LED 55,5,5262.1,8,Dunder Mifflin,4,ElectroShop Sur
2024-07-10,6,Licuadora 600W,2,266.96,1,ACME Corp,7,Tienda Express
2024-11-29,10,Smartwatch,2,591.13,5,Weyland-Yutani,4,ElectroShop Sur
2024-07-14,4,Microondas 20L,3,837.03,9,Pied Piper,2,Tienda Central
2024-11-16,10,Smartwatch,4,1139.99,3,Initech,10,ElectroShop California
2024-02-27,4,Microondas 20L,5,1522.77,5,Weyland-Yutani,6,ElectroShop Oeste
